,date,username,displayname,location,language,tweet
6790,2022-06-28 14:44:28+00:00,Brabarista,ABUSUAPANIN WƆFA BARISTA,"Kumasi, Ghana",en,@iam_stephaniiie Annoying than E levy
6791,2022-06-28 14:38:29+00:00,DTutua,Deborah Tutua Money,"Eastern Region,   Florida ",en,"E levy couldn't solve our problem
So will the re registration of sim card solve cyber crime that they have to block people 's sim. 
Blocking my sim cards won't solve the problem"
6792,2022-06-28 14:33:57+00:00,osu_cemetery,Kishiana🇬🇭,"Accra,Ghana",en,@Koffy_9 We dey make momo vendors to get moni sef to feed dema family than paying E Levy for them to chop chop
6793,2022-06-28 14:30:00+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"Withdraw E-Levy; Ghanaians don’t like it – Bokpin

https://t.co/NpaA0jktkn

#Ghana #Elevy https://t.co/97RjucPkmv"
6794,2022-06-28 14:28:35+00:00,blac4rina,4rina,"Cardiff, Wales",en,@Gen_Buhari_ @GHOneTV @OfficialNDCGh E levy failed because of the mistrust Ghanaians have against the nppig.
6795,2022-06-28 14:22:49+00:00,PopeSyxtus,Syxtus Eshun,"Kumasi, Ghana",en,Don't you think it is possible these Mafias can tell us the E- levy has not been fruitful and chop the money back door?? @GabbyDarko
6796,2022-06-28 14:02:20+00:00,PopeSyxtus,Syxtus Eshun,"Kumasi, Ghana",en,"Since the E- levy has not been fruitful, why I suggest you cancel it and share the money 😀😀"
6797,2022-06-28 13:53:35+00:00,zekayvibes,z ε K Ⓐ y-V!bes ,Positive Vibes,en,"Most flagship policy of president Akufo Addo and Vice president Bawumia failed 🤔 

1D1F = failed 
1V1D = failed 
Planting for food and jobs = failed 
NABCO = failed 
E levy = failing 

God, what is really happening?"
6798,2022-06-28 13:53:15+00:00,baroudi_jasmine,Jasmine Baroudi ❤️❤️,,en,#E-levy I believe the Govt just used this to better their next #tax collection. Watch this space. Now they will have something to reference to.
6799,2022-06-28 13:47:00+00:00,uscourts,United States Courts,United States of America,en,"U.S. District Judge Judith E. Levy, Ann Arbor, MI, hopes that her presence as an openly lesbian woman on the bench encourages young people to be their “whole self” as they pursue their career goals. #PrideMonth https://t.co/EuJCjaREPn https://t.co/Cwz5TIzMAY"
6800,2022-06-28 13:37:52+00:00,nana_addo7,Addo,,en,All this plus e levy plus tourism Tax and still??? https://t.co/Xpn5EPIlv8
6801,2022-06-28 13:24:48+00:00,AfroMixx_,AfroMixx&Mastering ✞,"+233, 🇬🇭",ht,"@GabbyDarko You figa nkwasiafo egyimii right? Make we pay e levy den u go do wonkye ndze abii, yalefo"
6802,2022-06-28 13:19:42+00:00,GR8IMMOBILE,Daniel Adjetey Quao,"Accra, Ghana",en,"@GabbyDarko We are still paying taxes , it’s not as if we don’t want to pay taxes we don’t want to pay this obnoxious e levy taxes which wil eventually end in your pockets"
6803,2022-06-28 13:18:44+00:00,io_gh1,io,Ghana,qme,#AriseGhana #Elevy https://t.co/nrQRBftNAQ
6804,2022-06-28 13:14:49+00:00,OfficialA1Radio,A1 Radio 101.1FM,Bolgatanga - Ghana,en,Failed E-levy targets: Governance is not by force; people have shown clear distaste for E-levy- Wa West MP https://t.co/k62XGYHmyM
6805,2022-06-28 13:13:45+00:00,dimpswi,SisterG3 😙🙃,,en,"Tollbooth workers are jobless and unpaid, wose national cathedral....😑🤧Arise Ghana!!!!!!!! No #elevy Gabby and co di3 hmmmmm https://t.co/V8f2xqC8WW"
6806,2022-06-28 13:01:27+00:00,WADOSKY,blue_heart,"Accra, Ghana",en,"If Nana show boy’s government was a beer 😄🤣🤣
#Ariseghana #e-levy #agyapa https://t.co/sP0i1qUji3"
6807,2022-06-28 12:48:48+00:00,IamNuks,Nuks,"Accra, Ghana",en,The VOICE of Ghanaians is very Powerful! #elevy #Ghana #Nkrumah
6808,2022-06-28 12:46:01+00:00,independent_gh,The Independent Ghana,"Accra, Ghana",en,"Calls for a return to IMF: Current economic data will determine the way forward - Oppong-Nkrumah
#FixTheCountry #SaveGhanaNow #StateOfTheNationAddress 
E - levy  Arise Ghana https://t.co/AJvFbogMEm"
6809,2022-06-28 12:31:44+00:00,afglobalradio,Africa Global Radio,"Airport, Ghana",en,"Also lookout for #GoodNews, #HeadlinesAcrossAfrica, #WhatsNew. On Trendz, we unpack #E-levy and #AriseGhana"
6810,2022-06-28 12:25:26+00:00,YankeyChristin1,Deyankee’s Makeover💄,,en,I do my work with joy and happiness #bongo #SarkodieFeatures #elevy #Tems #mzvee https://t.co/XvFDe3wpMD
6811,2022-06-28 12:25:20+00:00,independent_gh,The Independent Ghana,"Accra, Ghana",en,"We are willing to interact with the Police - Bernard Mornach
#Demo #FixTheCountry #SaveGhanaNow 
E - levy  Arise Ghana"
6812,2022-06-28 12:11:49+00:00,nikola_horvath,Nikola Horvath 🧹,Croatie,fr,"@GuiraudInd On peut plus ""Sauvez Willy"" de la noyade, espérons qu'il emmènera sa copine E.Levy dans l'abime aussi. Les deux font la paire, plus ils prennent l'âge plus le sage les quitte."
6813,2022-06-28 12:11:48+00:00,independent_gh,The Independent Ghana,"Accra, Ghana",hu,"IMF or E - Levy?  
👇👇👇👇👇👇👇
#FixTheCountry #SaveGhanaNow #DNBP #DriveSneakerNyame Arise Ghana"
6814,2022-06-28 11:56:08+00:00,EmmyKhin,EmmyKin,"Accra, Ghana",en,"@ComedianWaris @Ghana_Yesu_ @ghanayesu__ @BenopaOnyx1 God bless you Waris, but next call them to come for cash, I don’t like it when the gov gets even 10p e levy."
6815,2022-06-28 11:44:45+00:00,StigmabaseF,Stigmabase | LINGUA,ES | FR | IT,fr,"É. Lévy : ""L'homophobie est l'idéologie des islamistes mais on préfère dénoncer l'extrême droite"": Élisabeth Lévy revient sur l'attentat d'Oslo contre la communauté gay. woke lgbt Les centres LGBT confrontés à l'entrisme de militants ultras, plus ... https://t.co/N7G9KWwPp4"
6816,2022-06-28 11:38:55+00:00,racmess,L'Anachorète ... Liberté - Justice,Planète Terre,fr,"Les chouchous de @CNEWS s'expriment en chantant des paroles douces et romantiques (nous diraient Pascal Praud, E.Levy et GW Goldnadel) ! https://t.co/5SsnlEigZ8"
6817,2022-06-28 11:30:00+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"Reduce E-Levy rate to 0.5% - Franklin Cudjoe advocates

https://t.co/gNSJ5GatgM

#Ghana #Elevy https://t.co/m5Nv2781mZ"
6818,2022-06-28 11:22:50+00:00,Silent02gh,Silent /G\7👼👼,"Greater Accra, Ghana",en,@thenanaaba Government should forget about that foolish e - levy . This is the real deal
6819,2022-06-28 11:20:52+00:00,Sam63Mr,MrSam63Plombier-IslamoVTTiste 🇵🇸,,fr,"La victime : ""- Voici mon agresseur!""
E;Levy : ""- Non!! mais les arabes...les pays musulmans..."" https://t.co/wdYMLxB69j"
6820,2022-06-28 11:18:01+00:00,saratoga_el,El Saratoga,,en,"I do expect anything from this government except that they don't plunge the country into more mess.

Even that one, they are consistently disappointing me.
#elevy #AriseGhana"
6821,2022-06-28 11:03:24+00:00,SucreFelipe,Felipe Sucre,"Greater Accra, Ghana",en,"@GabbyDarko U that u were negotiating PDS deal on audio. Ah awurade nyame, grant us the patience wai. Minority were clearly against the e levy n with solid arguments too but u refused n implemented it anyway. Even ur own NPP faithfuls have stopped using MoMo, u think Ghanaians r fools?"
6822,2022-06-28 11:00:14+00:00,Kenneth05273650,JABULANI TALLY,,en,@GabbyDarko E- levy is just a day robbery avenue for your family
6823,2022-06-28 10:55:39+00:00,BotweBotwe19,Stephen Botwe,,en,It's too early to evaluate E_levy . And it will be good for you to stop tweeting and try to bring out some solutions for our challenges . We want solutions not emptied complains . Please search for solutions and come out again.
6824,2022-06-28 10:51:03+00:00,JohnTerryTresh,John Terry Tresh,Accra - Dansoman,en,"NYO, Commander Pablo @georgeoaddo just addressed the media. 🔥🔥🔥

#AriseGhanaDemo 
#AriseGhana 
#ThiefPresident 
#elevy https://t.co/lZoXMjxsxv"
6825,2022-06-28 10:48:02+00:00,Serburshtien11,Serburshtien_🇬🇭🇮🇱,"Tema, Ghana",en,"So now ....What happens next ?????🇬🇭
#E_levy
#FixTheCountry https://t.co/GbQuGOJZFE"
6826,2022-06-28 10:47:07+00:00,PRINCE05HENRY,KWAME HENRY,london,en,@AddyOkai @GHOneTV Meanwhile all these lads arising for change kept drumming #elevy is not good yet you want to demonstrate???? Pay your taxes !!!!!!!! And government too stop these freebies cos it’s making hardworking citizens lazy!!!!!!
6827,2022-06-28 10:37:16+00:00,pkaydahling_1,Pkay Dahling,"North Legon, Ghana ",en,"The IGP of @GhPoliceService, Dr George Akuffo Dampare warns his men deployed to protect Arise Ghana demonstrators.
#ThisHourOnY 
#AriseGhanaDemo 
#elevy https://t.co/bd1EBGFeCg"
6828,2022-06-28 10:08:04+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"This E levy account, the calculators koraa l don't believe, since it's Ken ofori atta in charge, look at how they mismanaged the covid 19 funds, why IMF, better fix the country as JM left it.
“Arise Ghana”
#AriseGhana
#FixTheCountry 
“FixTheCountry”"
6829,2022-06-28 10:00:13+00:00,NewsTrendsGH2,News Trends GH,Global,en,"DON'T SEND US TO THE IMF; CUT SPENDING - NPP'S Buabeng Asamoah to Gov't https://t.co/3snMMRu07z via @YouTube 

#NABCO #LGBTQ #NewsTrends #GhanaNews #GhanaPolitics #SaveGhanaNow #NPP #NDC #Bawumia #AriseGhanaDemo #Politics #Ghana #ELevy #FixTheCountry #KwadwoSheldon Sam George"
6830,2022-06-28 10:00:09+00:00,d_dzorkpe,Mandela D Daniel,Accra Nsawam,en,"@thegbcghana What is the disadvantage of going to IMF? Because the previous government went to imf and things were ok as compared to today
#Elevy"
6831,2022-06-28 10:00:01+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"‘E-Levy is not bad, but Ghanaians simply don’t want to pay taxes’ – Gabby Otchere Darko

https://t.co/x8vqRFQiwV

#Ghana #Elevy https://t.co/HcBSwyHehk"
6832,2022-06-28 09:54:17+00:00,m_opanyin,Opanyin Marfo,Afosu,en,"@L33L35 Good morning to you all, because of E.Levy Waakye seller add pear to her food because the system is very hard, the fact is that we can’t buy meat. Ewiase eden papa, see the way we are are hyping G)b3 in this system 🔥🔥🔥"
6833,2022-06-28 09:50:03+00:00,Kwe_Qu,Ghana's City Fan🇬🇭💙,,en,@GideonOpokuAgy1 @GabbyDarko So? Jonky if you want to pay the e levy pay and stop this nonsense. There’s a loop hole so?
6834,2022-06-28 09:45:04+00:00,majoraseno,Dr Simon Batamya Aseno 🇬🇭 🇺🇸,United States ,en,It actually means it is a bad tax that is why #Ghanaians are refusing or doing everything possible not to pay it. Are Ghanaians not paying VAT which you opposed? @GabbyDarko #elevy https://t.co/HGbfMLCprO
6835,2022-06-28 09:40:44+00:00,DormehlCon,Dormehl Construction,Paarl South Africa ,en,"We love how this elevator turned out in this stunning Bantry Bay home🛗🌊

#Elevator #elevy #transformation #Construction #constructionindustry #SouthAfrica https://t.co/Xx2d6KcAX8"
6836,2022-06-28 09:36:41+00:00,majoraseno,Dr Simon Batamya Aseno 🇬🇭 🇺🇸,United States ,en,I think #Ghanaians should reject the idea of the #NPP gov't going to the IMF for a bailout outrightly. We are not fools and they cannot keep deceiving us like that. #elevy
6837,2022-06-28 09:32:26+00:00,UTDOdenke,🔰ODK🔰 🔴⚫️⚪️,UNITED HQ,ht,"@RainfallGhh e levy dey oo 
digits"
6838,2022-06-28 09:31:30+00:00,AwuduMichae,Michael Awudu Ofori,Ghana,en,@GabbyDarko Still somebody is not thinking 🤔 Even NPP members including yourself are not paying the E levy!
6839,2022-06-28 09:26:18+00:00,Starr1035Fm,#CheersHealthWalk,Accra - Ghana - Africa,en,"E levy is no solution. The fact that we are not raking in the amount will only worsen the deficit 

@SethTerkper, Fmr. Fin. Min.
#MorningStarr w/ @francis_abban"
6840,2022-06-28 09:26:17+00:00,Starr1035Fm,#CheersHealthWalk,Accra - Ghana - Africa,en,"Earlier, I had said that e levy wasn’t the solution. E levy is part of the 100billion which was taken to parliament. It was under revenue. What difference does it make to the deficit because it’s already there

@SethTerkper, Fmr. Fin. Min.
#MorningStarr w/ @francis_abban"
6841,2022-06-28 09:22:56+00:00,JohnAwu02922793,John Awuni,Ghana,en,"@GabbyDarko Childish talk , E levy is by choice not by law. 
So how can you say Ghanaians don't want to pay task. Its government reckless spending and arrogant. You people have no experience managing the economy. Gone are the days of kuffour and the baah wiredu npp not this one ."
6842,2022-06-28 09:09:42+00:00,DanielMoleSarp,Daniel Sarpong,"Kumasi, Ghana",en,"To all the #Tema people … there is a new address in town. #ArchPosé #archilovers #architectureinghana by @mobius_arch 

#DateRush #DNBP #architecture #E-levy https://t.co/V0yC5512Dh"
6843,2022-06-28 09:00:17+00:00,mybackcase,ma,,en,@GabbyDarko Nothing will make me pay e- levy
6844,2022-06-28 09:00:00+00:00,OperaNews_GH,Opera News Ghana,"Accra, Ghana",en,"Nana Aba Anamoah reacts to Gabby’s damning E-Levy revelation

https://t.co/YN73vC0wAM

#Ghana #Elevy https://t.co/GuUhgRpxRg"
6845,2022-06-28 08:50:20+00:00,Baffoe07969765,Baffoe,,en,@etsedafeamekpor It seems you are happy because it suit your party - NDC political agenda just like another MP - Haruna is happy for government not meeting it e levy target. People with such mindset should never be allow to come to power. They think about themselves not necessarily Ghanaians.
6846,2022-06-28 08:50:15+00:00,EvansBo32333237,Evans Boateng,,en,"@GabbyDarko E- Levy is not the only tax avenue in Ghana.
You cannot generalise the low tax revenue collected to Ghanaians not wanting to pay tax. 
Have you looked at other avenues that Ghanaians are paying tax for? 
Ghanaians pay tax in varying avenues."
6847,2022-06-28 08:50:13+00:00,Baffoe07969765,Baffoe,,en,It seems you are happy because it suit your party - NDC political agenda just like another MP - Haruna is happy for government not meeting it e levy target. People with such mindset should never be allow to come to power. They think about themselves not necessarily Ghanaians. https://t.co/Fiy3Vq0z6Q
6848,2022-06-28 08:46:14+00:00,JuniorYankson,Jnr Joe Yankson,"Accra, Ghana",en,We pull up like the president did years ago. Ghanaians Arise today against the severe economic hardship. #elevy #AriseGhana #AriseGhanaDemo https://t.co/qXvTjJthwm
6849,2022-06-28 08:46:10+00:00,GodwinLade3,Rasgoddey,,en,"Eeeeiiii e levy too fall inside water?most Ghanaians who hustle every day said it,but we had politicians in power who dont go through what the market woman in makola is going through so they dont get it,i believe the real economists in Ghana are the market women at our various"
6850,2022-06-28 08:39:52+00:00,megyin,KojoMonday🪧,nsawam ghana,en,"Toll booth revenue was better over that E levy implementation, it looks as if when u becomes old u think childish they say, not all grey confirms wisdoms some only just to apply black hair dye, try n error nkoaaa."
6851,2022-06-28 08:39:00+00:00,obdollars12,obdollars,Dunkwa,en,"@EfoDelali Even covid money meant to care for the sick, they chop am. How much more e levy. They chop finish koraa"
6852,2022-06-28 08:37:58+00:00,Boakyewaa_N,N.B.A,Relocated to Mars ,en,"My take on the IMF brouhaha is this; we can't eat our cake &amp; have it; the whole point of the E-Levy was to avoid the IMF.

Also, I think it is too early to rate the performance of the E- Levy. It is a new tax that has just been recently introduced &amp; people are still hesitant"
6853,2022-06-28 08:29:46+00:00,janjay4ever,Jude🗯,Somewhere,en,@kojospyks But clearly there were/are other alternatives aside E levy if they didn’t want to go bck to IMF. You people be the finance experts
6854,2022-06-28 08:28:40+00:00,blac4rina,4rina,"Cardiff, Wales",en,"@GabbyDarko Focus cos there's no leaked tape of Haruna Idrissu anywhere but diversionary
Haruna on tape is saying the things they have said in public that e levy is bad so how is it  ""leaked""
He says the fought to bring % down, certain exclusions made and in court so how is that damning?"
6855,2022-06-28 08:26:25+00:00,salif_ck,Ck salif,,en,@TheIsraelLaryea They just wont to close the cathedral chapter with the E levy .ɔmo boooowa
6856,2022-06-28 08:25:27+00:00,bretuobaalfred,Alfred Amponsah,,en,"My uncle wanted to send me a school fees GH©3000, and he asked me how much e levy will attract..... After telling him he told me to come there by a car to attract a lorry fare of 8 cedis... Aputuogya to Asafo....#TV3NEWDAY"
6857,2022-06-28 08:23:27+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@GHOneTV We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#GHtoday"
6858,2022-06-28 08:21:14+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@metrotvgh We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#GoodMorningGhana"
6859,2022-06-28 08:20:36+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@tv3_ghana We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#TV3NewDay"
6860,2022-06-28 08:20:26+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@tv3_ghana @hughes_onair We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#TV3NewDay"
6861,2022-06-28 08:20:20+00:00,salif_ck,Ck salif,,en,@JoyNewsOnTV They just wont to close the cathedral chapter with the e levy
6862,2022-06-28 08:20:07+00:00,obiMpenaAustine,Austine Woode,Akomadan,en,"Focus cos there's no leaked tape of Haruna Idrissu anywhere but diversionary
Haruna on tape is saying the things they have said in public that e levy is bad so how is it  ""leaked""
He says the fought to bring % down, certain exclusions made and in court so how is that damning? 😂"
6863,2022-06-28 08:20:07+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@tv3_ghana We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#TV3NewDay “Arise Ghana”"
6864,2022-06-28 08:19:43+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@tv3_ghana We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#TV3NewDay “Arise Ghana”"
6865,2022-06-28 08:18:12+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@Joy997FM We no go gree oo. No lMF since the e levy can do everything for us, With what Gabby has revealed, even mortgaging the E-Levy for whatever period would not get the interest of investors because the revenue is inadequate to pay any such advances.#JoySMS @THEKojoYankson"
6866,2022-06-28 08:16:38+00:00,Sarkodiebalaw,Sarkodie Ba LAW,,en,@ThoughtPillow Won't be surprised if dey bring back toll booth n still collect de E levy in addition
6867,2022-06-28 08:12:41+00:00,MORHSADAT,𝚅𝙻𝙰𝙳𝙸𝙼𝙸𝚁 𝙼𝙰𝙽𝚂𝙰 𝙼𝚄𝚂𝙰 🤙,GHΔΠΔ -ΔCCRΔ,en,"#ThiefPresident #elevy 
Add yours 😆 https://t.co/uV0aHHs196 https://t.co/3j6UoOTsUX"
6868,2022-06-28 08:06:15+00:00,hormekuthejour1,hormekuthejournalist,"Accra, Ghana",en,"What is the key to Ghana's problems?

A. Free Education is the key
B. E levy is the Key
C. Cathedral is the Key
D. IMF is the Key, again 
E. Let's change the Padlock
F.
G. 
H. 
#HormekuTheJournalist"
6869,2022-06-28 08:06:12+00:00,AduNkansah,WAAKYE SELLER (A K- 0002493)🇬🇭🔰,Ghana,en,"@YKuranchie @joyce_bawah @KenOforiAtta1 Bro just asking ooo because the way the opposition have politicized this E- levy thing,  If they come to power they will cancel it."
6870,2022-06-28 08:04:25+00:00,alhaji_pounds1,pounds,GHANA,en,"They said E levy will bring Jesus to Ghana not knowing all was scam , what are they going to IMF for, the mother serpent is ready to scam us again #TV3NewDay"
6871,2022-06-28 08:03:41+00:00,itstylishblog,Itstylishblog,,en,Akufo Addo’s Cousin Exposes Him Big Time- Drops Shocking Details On E- Levy ! https://t.co/ue7W4FufQs
6872,2022-06-28 08:03:02+00:00,JohnTerryTresh,John Terry Tresh,Accra - Dansoman,en,"IMF Addo D.

 #ThiefPresident
#AriseGhanaDemo 
#AriseGhana 
#E-Levy https://t.co/QOrEDI59Yx"
6873,2022-06-28 08:02:05+00:00,abnartsrb,"DYNAMICS (PhD), IIAG, FCE","Greater Accra, Ghana",en,Isn't it too early to conclude that the E levy has failed? Most  policies on taxation get such slow starting and resistance but eventually picks up. I think a quarterly report would be much more informative. My view though
6874,2022-06-28 07:57:23+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@metrotvgh They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #GoodMorningGhana @abbeyrandy
6875,2022-06-28 07:57:17+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@metrotvgh @samgeorgegh They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #GoodMorningGhana @abbeyrandy
6876,2022-06-28 07:56:38+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@GHOneTV They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #GHtoday
6877,2022-06-28 07:56:15+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@Citi973 They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #CitiCBS #CitiNewsroom @KojoAB @nathan_quao @benkoku
6878,2022-06-28 07:55:39+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@tv3_ghana They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #TV3NewDay @hughes_onair
6879,2022-06-28 07:55:27+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@tv3_ghana @hughes_onair They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #TV3NewDay “Arise Ghana” @hughes_onair
6880,2022-06-28 07:55:15+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@tv3_ghana They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #TV3NewDay “Arise Ghana” @hughes_onair
6881,2022-06-28 07:55:00+00:00,ghlagatindotcom,Ghlagatin,"Greater Accra, Ghana",en,Akufo Addo’s Cousin Exposes Him Big Time- Drops Shocking Details On E- Levy https://t.co/Z7ewV6DbIl
6882,2022-06-28 07:54:28+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@Joy997FM They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #JoySMS @THEKojoYankson
6883,2022-06-28 07:54:14+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,@Joy997FM They told us it was not force to pay the levy. We accepted their advise and we are living accordingly. We aren't accepting any excuse because we were told to accept E levy so our roads can be fixed. #JoySMS @THEKojoYankson
6884,2022-06-28 07:49:52+00:00,DePROGRES22,PROGRESS,,en,Now the government is crying that E Levy no Dey come?🤣🤣🤣 them figure we fool… we go walk go bank until it collapses.
6885,2022-06-28 07:45:41+00:00,Trinitygh13,~trinity~,,en,@dkbghana Boss i hr sey E levy no dey help any advice 😂😂😂😂
6886,2022-06-28 07:38:35+00:00,Kwabena_kay2,Ghana manba pa🇬🇭,,en,"@JoyNewsOnTV U don't need to be told, they didn't analyzed the system well b4 rolling out the e- levy . The sender and the receiver are all patient now, sending and receiving less than 100gh.we will see where dey will deduct the tax from.."
6887,2022-06-28 07:35:29+00:00,FHusinu,Hot-Ice,"Greater Accra, Ghana",en,"He is looking for the killer of the messiah, e levy so he is actually within the 419 nautical miles...he might end up at IMF eventually  🤣🤣🤣 https://t.co/oBVbt95dsR"
6888,2022-06-28 07:34:38+00:00,FHusinu,Hot-Ice,"Greater Accra, Ghana",en,"@LouieXiii131 He is looking for the killer of the messiah, e levy so he is actually within the 419 nautical miles...he might end up IMF eventually"
6889,2022-06-28 07:23:06+00:00,soulmannoc,SoulBaba,"Accra, Ghana",en,"@TruthCrusader8 @AduKelvin15 @AsieduMends What have they done with how much they have borrowed in our name if that money couldn't solve Ghanas problems e levy is a drop in the oceans, think abt it"
6890,2022-06-28 07:17:36+00:00,EvansAfriyie10,Evans Afriyie,,pt,@berlamundi 0 cedis #elevy
6891,2022-06-28 07:11:00+00:00,TheAsare_,Kojo Asare🇬🇭,"Accra, Ghana",en,Hug a SalesMan #gabby #ELevy https://t.co/kUYLwu1Tjp
6892,2022-06-28 06:43:38+00:00,TeenMedia_,TeenMedia STUDIOS,"Accra, Ghana",en,"Episode 17 Episode on://youtu.be/hF1_Gdo2ilU
Scandals are nothing new, but when the church is involved,it’s a definite brow raiser. A “Man of God” has yet again been accused of manipulating members and looting church funds. Do we give these leaders too much respect #DECAM #ELevy https://t.co/NbySQVDpEz https://t.co/vdXXUzJOTe"
6893,2022-06-28 06:41:43+00:00,JayBLARQ,TeiQo II 🕯️,Captain Planet 🌐,en,To hit the e levy target unless them start dey tear from GH 1 oooo cos who got money to be sending GH 100 on the regular? From which economy? 😀
6894,2022-06-28 06:39:05+00:00,simonfrimpong,Asamoah Kokote,kumasi,en,@GabbyDarko Was it not clever when you forced down the e levy on Ghanaian throats?
6895,2022-06-28 06:34:41+00:00,amoahfredo,amoah alfred__keche,,en,"@GabbyDarko So, should we increase E- levy to help you build a church and destroy residence. Have you assessed why people are lowering transactions. Pls don't be tweeting things like that because your government plunged the country into this debt distress yet you have nothing to show for..."
6896,2022-06-28 06:28:33+00:00,ArhenfulP,GOD PROVE ME *WRONG*🙏🙏,"Kasoa, Ghana",in,"Ɔman Ghana no asieɛ koraa ayɛ sɛ adwene aaa ekuo nkakra mu, Nyansapɛfoɔ nyinaa agyimisɛm ahyɛ wɔn ntaadeɛ #ThiefPresident #ELevy"
6897,2022-06-28 06:28:11+00:00,JohnKwodwo,John Kwodwo Awortwe,,en,"@Fentuo_ E levy is not part of our tax regime or system. Moreso, any one who pays e levy is paying double taxation....we no go pay ...we go galley go bank do our withdrawals and deposit more than GHS 100.00"
6898,2022-06-28 06:27:04+00:00,BlessedBen17,Europa beyede,"Accra, Ghana",en,@clementoSuarez If he @NAkufoAddo said it in the pipeline or waiting for e levy to deliver. Better still after building the cathedral the remaining building items can be used
6899,2022-06-28 06:21:31+00:00,JohnKwodwo,John Kwodwo Awortwe,,en,"@Opresii I will never pay e Levy, we no be fool oooo ....floish aky.......fo  wan chop wanna money"
6900,2022-06-28 06:19:00+00:00,BenjaminAkakpo3,Benjamin Akakpo,,en,"On the #AMShow today, we take a look at the #ELevy two months on and contemplate the #AriseGhanaDemonstration.

Join us for all the scoop - #ForGodAndCountry!🇬🇭🙌🏾

#JoyNews
#AMShow https://t.co/tGdxdrXAbJ"
6901,2022-06-28 06:11:42+00:00,daud_ikor,دَوُادْ عِكُّعْ,Accra Ghana,en,@GabbyDarko Apart from the e levy which other tax is failing ?? Use the borrowed money to develop the economy where most people would earn decently and pay taxes decently and don’t borrow and share and expect hustlers to pay taxes…arrant bullshit !!!
