,date,username,displayname,location,language,tweet
13860,2022-02-08 11:34:55+00:00,obengIsaac95,Obeng Isaac,Accra Ghana,qme,#elevy #ELEVEN #NoCallsDay https://t.co/8fBgtm0b0U
13861,2022-02-08 11:33:02+00:00,Espania_Mint,Professor Musk 𓃵,United States,en,"You don't want to join the NDC to demonstrate against this e levy,but you want their MPs to fight for you in the parliament...
And you think still think you're wise?

Me koraa I want them to pass it cuz Ghanaians ankasaa we're ungrateful."
13862,2022-02-08 11:26:43+00:00,_MukadasMaestro,Ara Maestro 🇬🇭🐬,,en,First Ghanaian MP in UK. She doesn’t know what E Levy means sef 🇬🇧❤️ #UKAbenaMP https://t.co/X5RwDecW7u
13863,2022-02-08 11:26:13+00:00,African09303946,African Child,,en,"@tv3_ghana Eeeeeeiiiii this madness is as pure as pure honey. What???? Chop bar space is also needed..
I hope users of this urinal will not pay to use the facility or is it part of your E levy project???"
13864,2022-02-08 11:20:06+00:00,TvVicemen,Vicementv,Ghana,qme,"https://t.co/5HmvA2brY7

#NoCallsDay #TV3NewDay #Elevy
#ashawospace https://t.co/EhYxLJMRBh"
13865,2022-02-08 11:19:24+00:00,parku_selacy,MR. PARKUS🗿,"Accra, Ghana",en,"Akwasi Amoako Attah needs a spokesperson because when he speaks it's so annoying he doesn't know how to talk so these are the people we voted for to manage the affairs of this country then I tell you we have a long way to go as a country
#ELevy #Bugatti #FixTheCountry https://t.co/A1Jhe6ht5W"
13866,2022-02-08 11:19:15+00:00,emmaidoo2,emmanuel,"Tema, Ghana",en,Can you keep quiet on e levy https://t.co/DFvew42p3H
13867,2022-02-08 11:18:12+00:00,MacGyamfi,The_Akyem_Prince👑,"Accra,Ghana",en,Soon government workers will be told they will paid if E Levy is passed 😂
13868,2022-02-08 11:15:19+00:00,MawuviErnest,Mawuvi Ernest,"Accra, Ghana",en,"Another family member of  Akufo-Addo, Amoako Atta who is the Road Minister is telling Ghanaians that they want to convert all the 38 tollbooths in Ghana inot decent washrooms. Aside E- Levy this people need some psychological examination, we have the MEN ampa. https://t.co/A63sADgNGr"
13869,2022-02-08 11:10:59+00:00,jefferyasieduda,Nana Kweku Darkwaning,"Tema, Ghana",en,"@thenanaaba E- levy di3 as3 akobalm, coming to solve all our problems"
13870,2022-02-08 11:01:58+00:00,GudluckBernards,𝑮𝒐𝒐𝒅𝒍𝒖𝒄𝒌-𝑩𝒆𝒓𝒏𝒂𝒓𝒅𝒔🇬🇭,"Sunyani, Ghana",en,"Out leaders kraa wossop! You say #E-levy for our own benefits,we say No.Yu say by force.ad3n?"
13871,2022-02-08 11:01:31+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,He’s just a disgrace to the motherland of Ghana and surprisingly our tax payers money is used to pay him. Tollbooths be used as washrooms? A confused govt with vital positions occupied by old and weak men… no wonder the President is as old as methuselah. #Elevy #NoCallsDay
13872,2022-02-08 10:54:42+00:00,flava_bank,Sammie Flava💣💯,GHANA,en,"So now every week fuel price goes up. What is happening? People no bore enough.....

#ghana
#akuffu-addo
#e-levy"
13873,2022-02-08 10:50:01+00:00,iGhandalfwilson,Gilgamesh,,en,"@PulseGhana It is a stupid idea, they are desperate to pass that masked up day light robbery termed e levy and for that reason bringing up senseless ideas like this one right here. It is not a good idea."
13874,2022-02-08 10:49:19+00:00,Morkporkpor_17,CHURCHES,"Surulere, Nigeria ",en,@Citi973 Money come dea tear the E levy top
13875,2022-02-08 10:47:54+00:00,e_levyy,E-levy,"Accra, Ghana",en,He took us to the IMF and we all saw what happened. Mahama is a disaster. #NoCallsDay #Bugatti #elevy https://t.co/XxcGEJeRqP
13876,2022-02-08 10:46:49+00:00,cwamearthur,Qwame,"Kasoa, Ghana",en,@thenanaaba Very soon they will come and tell us if you don't pay E levy you cannot hv sex with your wife or husband confused people
13877,2022-02-08 10:43:41+00:00,SerwaaIs,Jordan Ayew🇬🇭,"London, England",en,"Where can I register my sim? 
#elevy"
13878,2022-02-08 10:41:58+00:00,Starr1035Fm,#CheersHealthWalk,Accra - Ghana - Africa,en,"VIDEO: DUE TO EXCESSIVE GOVERNMENT BORROWING, EVERY GHANAIAN NOW OWES OVER GHC10,000.

See the exact amount as against 2016. 

Also find out how much each Ghanaian will be owing by 2024 when @NAkufoAddo leaves office 

#StarrNews #GHOneBusiness #GHOneNews  #elevy https://t.co/b5IB4n5e9W"
13879,2022-02-08 10:41:48+00:00,_Roofman2131gh,R🅾️🅾️FM🅰️N𓃵🇬🇭🇺🇸,Accra - Ghana,en,"this government is confused,they need a timeout Chale ahhhh.
They better go back to taking the toll because we're not paying the e levy.
A country that needs money is okay losing Ghc 200,000 a month just be the government wants to enforce a tax the people are against by any means https://t.co/v02WyOvaqT"
13880,2022-02-08 10:39:01+00:00,concious_ja,Women Are Sweet,River Side 🏖,en,"@thenanaaba this comment is Childish and lack of sense cos not even a Class 1 student will believe this 😡😡

so for how long will this NPP government blackmail Citizens to accept their criminal strategy 

Ghana Card Blackmail 
now E Levy Blackmail"
13881,2022-02-08 10:35:45+00:00,Austein111,Austein,,en,"@utvghana What i want to hear is that ex gratia will be looked at, and possibly amended when e levy is passed."
13882,2022-02-08 10:29:10+00:00,s_somuah,SBS,Ghana,en,"Personally I am in support of equitable taxing system. E levy or whatever they call it should be equitable, not blanket like what they are proposing. After getting tax deducted every month, I still have to be taxed when using the rest of my money."
13883,2022-02-08 10:27:20+00:00,s_somuah,SBS,Ghana,en,this toll booth issue eeh. We didn't ask them to stop oo. They just needed to think of a better way to collect tolls while reducing the congestion. You just get up and stop tolls and want to push it on e levy
13884,2022-02-08 10:21:51+00:00,Morkporkpor_17,CHURCHES,"Surulere, Nigeria ",en,"@Starr1035Fm This E levy is a magic money or what? This shows that most African leaders are wicked, vampires and idiots. Sorry to say but any human being who supports E levy doesnt have sense"
13885,2022-02-08 10:16:31+00:00,slojoe_,J.,,en,E levy for target people like you https://t.co/6BbelKpf6L
13886,2022-02-08 10:15:15+00:00,proff_Gerromzy,Toypoliceman 👮‍♂️,,en,"Charlie Man Suffer Before oooo I Eat Rice With Okro Stew Saaaa .
#NoCallsDay #ELevy  #Buggate #Mahama"
13887,2022-02-08 10:07:03+00:00,s_somuah,SBS,Ghana,en,Accra will be transformed into Dubai if E levy is passed https://t.co/oG5fW0vS6P
13888,2022-02-08 10:05:11+00:00,its_comoo,Nii Tɛtɛ,Ghana,en,This be what Ursula then Oppong Nkrumah see as then them root for E Levy. https://t.co/Xej5wWAdPp
13889,2022-02-08 10:01:00+00:00,_mrkarl,Mr.Karl🇸🇪🇩🇪,"Accra, Ghana",en,"Prank went wrong 😂😂 Watch full video👇   #UTAGE #elevy #shattawale 

https://t.co/HOjQ3S1guC https://t.co/ZBlUJ8yz9j"
13890,2022-02-08 09:53:00+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,I regret voting for NPP..so sad 🤪Sir that is out of priority. Reinstate the tollbooths. Build toilets elsewhere or close to the tollbooths #Elevy #AmoakoAttah #JoyNews https://t.co/fq8zpPI97F
13891,2022-02-08 09:50:50+00:00,felixtettehL2,NDC BA 🖤❤️🤍💚,East Legon,en,@N33Sei @JoyNewsOnTV Do you want E levy?
13892,2022-02-08 09:46:04+00:00,Ballahcoff,Qoff ♏️,"Accra, Ghana",en,"@GHOneTV Some of our ministers need a proper check ups. 
Policy idea 💡 zero.
#ghonetv #AshewoSpace #TV3NewDay #metrotv #elevy #NoCallsDay"
13893,2022-02-08 09:33:57+00:00,_holicz_,THORKELL💢🇬🇭,Mars,en,E levy has come to stay 😹 https://t.co/2vjFIo6gy7
13894,2022-02-08 09:31:02+00:00,power979fm,power979fm,"Accra, Ghana",en,"Ghana's debt will cross 100% when E- Levy is implemented – Eric Opoku, MP for Asunafo South

#dwaboase #tvxyz"
13895,2022-02-08 09:23:24+00:00,tv3_ghana,#TV3@25,Kanda,en,E- levy should favour Ghanaians – Diana Hamilton #TV3NewDay  https://t.co/mNHxf6FMc3
13896,2022-02-08 09:17:12+00:00,nanak26831615,zaady.,"Greater Accra, Ghana",en,@Joy997FM @johnkumah_Esq Aaah so without the dubious E levy don’t we still go to school?  Don’t we still do our normal things?  So what has development has to do with E levy????
13897,2022-02-08 09:15:52+00:00,effthedj,yung notorious,"Accra, Ghana",en,"Literally no one complained about road tolls but that was taken away and now you want E Levy

There’s a whole ministry for sanitation. Let them do their job.

What a horrendous logistical problem. Parking, plumbing and stopping to piss in the MIDDLE of the road? https://t.co/vapVL9Ffcb"
13898,2022-02-08 09:06:15+00:00,kwao_nii,Nii Kwao Samuel,Accra,en,@Joy997FM @johnkumah_Esq Looks like some ppl are forcing our leaders to implement the E- levy @ all cost!
13899,2022-02-08 09:04:16+00:00,utdCr777,utdprince,..,cs,@Bridget_Otoo Ky3s333 e levy nu ego cm on
13900,2022-02-08 08:59:23+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@metrotvgh Incredible.
Today, because you are the president, the same International Rating Agencies you benefited from by relying on their works to campaigned while in opposition, should not be believed anymore? #Elevy #GoodMorningGhana #UTAG #CorruptAkufoAddoBawumiaGovt #elevy https://t.co/8cL7YgWpRR"
13901,2022-02-08 08:58:49+00:00,KwasiOw09963309,Kwasi Owusu,,en,@GabbyDarko @sarkodie U went to him to bowdown before him to help u pass E levy..ant u ashame of urself...a person who no's not n no's not dat he no's not is a fool...
13902,2022-02-08 08:55:50+00:00,e_levyy,E-levy,"Accra, Ghana",qme,#elevy #breakthe8 https://t.co/nv4fOnoLI6
13903,2022-02-08 08:55:31+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"“Nana Addo “ The facts are glaring at u . What better achievement can u point to , than the monies u borrowed and consumed by u and ur cronies which becomes a Ghanaian burden for generations to come and face. Cursed leaders. #GoodMorningGhana #Elevy https://t.co/vsPqEUvohm"
13904,2022-02-08 08:52:54+00:00,Piesiee1,Laryea,room ,en,"@Joy997FM @DalexFinance If you invest, Government will use e levy against you and take huge tax"
13905,2022-02-08 08:51:48+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,The height of idiocy in this government.Road tolls that generate GhC72m annually is cancelled to make way for urinals while the same government is crying for more revenue hence the decision to introduce an unpopular and obnoxious e-levy #Elevy #UTAG #GoodMorningGhana https://t.co/XKLiJtAIeE https://t.co/EGl7UAElj6
13906,2022-02-08 08:47:11+00:00,GodwinLade3,Rasgoddey,,en,not when your boss says we can only demand accountability from govt when we pay the e - levy.#Ghana we dey #JoySMS https://t.co/U0Y3fDxPOJ
13907,2022-02-08 08:30:31+00:00,ritly_,mand,,en,@RockeyGH @Kobathedread1 @GabbyDarko @sarkodie Did he introduce e levy?
13908,2022-02-08 08:30:00+00:00,21minswithkkb,21 minutes with KKB,"Accra, Ghana",en,"Leading member of the governing @NPP_GH @GabbyDarko mocks former President @JDMahama for proposing ways of fixing the country's economy

#E-levy
#21quotes
#21minuteswithkkb 
#politics https://t.co/oX6E5JbgWW"
13909,2022-02-08 08:28:57+00:00,Emberpo84053997,Emberpower,"Koforidua , Ghana",en,This comment and E Levy what's the difference. Hmmmmm https://t.co/JTptsSeh68
13910,2022-02-08 08:25:03+00:00,DonAlonso01,DON ALONSO,,en,"As Ghanaians dey battle E levy someone dey ask forgiveness for hitting a cat😂😂
Life no balance"
13911,2022-02-08 08:24:53+00:00,StreetboyYaw,PaaYaw,,ht,E Mendy                         E Levy https://t.co/UTdZblb1UV
13912,2022-02-08 08:12:04+00:00,snrtaxcorh,Snr 🥰😋taxcorh✌️,"Accra, Ghana",en,"@JoyNewsOnTV This e levy thing is good but at this point in time...
The finance minister should have started with 0.5 and tell us what they ll use it for...after one year then they should come back and account for the 0.5 given then... that the only way they can increase it to the 1.75"
13913,2022-02-08 08:07:47+00:00,ZongoAkinta,Akinta Zongo prince,,en,#TV3NewDay E levy is a devilish and an illogical Tax that would constitute penury and destitution
13914,2022-02-08 07:51:59+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"Fellow Ghanaians, do you want imf that will impose restrictions on us or you want us to generate our own money and be free from imperialists! ? #Elevy #CorruptAkufoAddoBawumiaGovt #GoodMorningGhana #AkufoAddo #BawumiaTax https://t.co/XKLiJtAIeE"
13915,2022-02-08 07:51:15+00:00,AgboDyer,Agbo Dyer Benard,,en,"It is painfully obvious that beyond the ill-conceived E- Levy, the Akufo-Addo administration has no viable or credible plan of action to get us out of the current economic doldrums into which they have plunged us
#WoezorTV https://t.co/pTbOQm6W5P"
13916,2022-02-08 07:47:56+00:00,IbrahimDoku2,Thomas Sankara,"Greater Accra, Ghana",en,"E levy is a daylight robbery, how can you tax one same money multiple times?... #pickpockettax #yentua"
13917,2022-02-08 07:47:24+00:00,awalmohammeddu1,Awal Mohammed Akroso 🇬🇭💯,"Eastern, Ghana",en,"The solution to the economic crises we are witnessing today does not lies in the hands of E levy. E levy is simply no go are. 

#GoodMorningGhana @metrotvgh"
13918,2022-02-08 07:46:40+00:00,yawSNr2,yaw_SNr,,en,"#TV3NewDay 
Timber couldn't solve our economy problem,Gold couldn't solve economy problem, oil couldn't solve economy problem, diamond couldn't solve economy problem, Cocoa couldn't and you want to tell me E levy will solve . This government thinks we have no brains in our head ."
13919,2022-02-08 07:45:33+00:00,awalmohammeddu1,Awal Mohammed Akroso 🇬🇭💯,"Eastern, Ghana",en,"My question still remains unanswered and I’ll be asking again, if 400 billion cedis is unable to develop this country then what can 6.9 billion do for us. E levy is no go area. #TV3NewDay #JohnniesBite @tv3_ghana @berlamundi"
13920,2022-02-08 07:30:44+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@tv3_ghana Akuffo Addo, Mahamudu Bawumia &amp; NPP are disastrous, unproductive, aimless, nation wreckers, chaos &amp; hopelessly super incompetent destroying Ghana 🇬🇭 #Elevy #TV3NewDay"
13921,2022-02-08 07:29:23+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"Fellow Ghanaians, do you want imf that will impose restrictions on us or you want us to generate our own money and be free from imperialists! ? #Elevy #TV3NewDay #CorruptAkufoAddoBawumiaGovt https://t.co/vi9YuZGmUN"
13922,2022-02-08 07:28:52+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@tv3_ghana Fellow Ghanaians, do you want imf that will impose restrictions on us or you want us to generate our own money and be free from imperialists! ? #TV3NewDay #Elevy"
13923,2022-02-08 07:26:31+00:00,bukari_siaka,Bukari Siaka,,en,THE FUNDAMENTALS OF THE GHANAIAN ECONOMY IS WEAK THAT IS WHY THE DESPERATION OF E- LEVY SHAME INCOMPETENT GOVERNMENT.#tv3newday
13924,2022-02-08 07:01:26+00:00,Opppngsnow,Oppong Benjamin,,en,E Levy incoming
13925,2022-02-08 06:51:46+00:00,TawiaMawulolo,He's Great Elolo,"Accra, Ghana",en,@thenanaaba The E- levy has now become Akobalm it's solving every problem 🤣🤣🤣🤣🤣
13926,2022-02-08 06:26:21+00:00,Richard20206011,Richard,,en,@tv3_ghana E levy doesn't make sense ...
13927,2022-02-08 06:13:16+00:00,EricOfoe2,Eric Ofoe,"Accra, Ghana",en,@KafuiDey @WahabJr07 Boss … I paid 700gh just for my mum to be move from one hospital to other. Nothing this country will be of help to you but they expect us to pay E levy. What has this country done for me? 😡
13928,2022-02-08 06:06:45+00:00,21minswithkkb,21 minutes with KKB,"Accra, Ghana",en,"Former President @JDMahama has a word of advise for the current administration following the country's recent financial challenges 

#E-levy
#21quotes
#21minuteswithkkb 
#politics https://t.co/KCbOs14x19"
13929,2022-02-08 05:46:19+00:00,ismailiddris12,SkyLord🇺🇸🇬🇭,,en,@AnnanPerry Some people are just funny thinking this e levy thing is about ndc siafor them go dry wanna little momo transactions
13930,2022-02-08 05:39:34+00:00,TheMediaGuy2350,The Media Guy...😎,"Greater Accra, Ghana",en,"Ｙｏｕ　ｗｏｎ＇ｔ　ｂｅｌｉｅｖｅ　ｗｈａｔ　ｔｈｅｙ　ｆｏｕｎｄ　ｉｎ　ｔｈｅ　ＲＩＶＥＲ．．．😳😳😳
watch video here.
 https://t.co/jTtiaOEmyL via @YouTube 

#KalyJaySpace #AFCON2021 #Sarkodie #GhanaMusic #Euphoria #worldstar #elevy #gogalbum"
13931,2022-02-08 04:07:59+00:00,AnlorVictor,Dorkuor Anlor Victor,Ghana,en,"Gabby, a leading member of 419 syndicate operating in Ghana, is at again after failing to swindle JM on the passage of the E levy. 

Laughable https://t.co/7dm60IbBII"
13932,2022-02-08 01:47:33+00:00,JUSTICE4SALE,Kim Mich,,en,By imprementing the e- levy we have demonstrated a marked departure from taxation to production. Or u still dont gerrit?
13933,2022-02-08 01:21:18+00:00,fastlifeoris,fastlife 🗯,"Accra, Ghana",en,@edemagbana @nyonyo_darwin @OfficialNDCGh Will the NDC cancel the e levy if it is passed and they come to power?
13934,2022-02-08 01:16:40+00:00,mamaedolevyh,Canceriana 💪♋,"Rio de Janeiro, Brasil",pt,Yasmim vai dormir comigo e Levy hoje..
13935,2022-02-08 01:02:25+00:00,MajestyTwins,Sons Of Zeus🔫,,en,"Low-key I'm happy you didn't go for 
E Levy girl 🙌 https://t.co/9sJ57oGPjk"
13936,2022-02-08 00:13:56+00:00,Youthberry2,Kwame Nkrumah Jnr.The TRAVELLER.𓃵,Canada Germany Ghana ,en,@vigilantGhanai1 @FrimpongPieroGh @tv3_ghana @FAnnohDompreh He is a foolish man fighting for e levy whiles his constituents are crying. Aboa mp
13937,2022-02-08 00:08:37+00:00,ablorh_flora,Messi’s Queen❤️🌹✨,"Accra, Ghana",en,@Muftawu_Nabila E levy production 😂😂😂
13938,2022-02-07 23:37:40+00:00,YawPrin71054686,Yaw Prince,,en,Kennedy Agyapong- fumes up on NPP MP’s for blackmailing the Govt over E- levy support https://t.co/UL084Um5g3
13939,2022-02-07 23:13:55+00:00,Antwi_Boasiako_,Snoball 🏓,Bermuda Triangle,en,"@abenamagis Yes, and you’ll pay the E- levy. 😂😂🤝🤝"
13940,2022-02-07 23:05:42+00:00,Antwi_Boasiako_,Snoball 🏓,Bermuda Triangle,en,"@abenamagis Abena, you’re rich and you need to pay E levy 😂😂😂.. me that I dont even have 5 cedis 😂😂😂"
13941,2022-02-07 22:51:13+00:00,DzifaGUNU,Dzifa GUNU,,en,@GabbyDarko @sarkodie We have not forgotten how you desperately sought after him to help you impose your life saving #Elevy on us.
13942,2022-02-07 22:49:08+00:00,DzifaGUNU,Dzifa GUNU,,en,"@GabbyDarko @sarkodie Every economic indicator you inherited from him is in shambles, your cousin, Ken says without #ELevy we will be doomed... our economy has been historically downgraded by Moodys to Caa1. You ate attacking a man you went begging to help you fix the economy?"
13943,2022-02-07 22:32:49+00:00,Centre4EconsSvy,Center For Economic Surveillance,"London, England",en,"If all these cash couldn't fix the fiscal mess created by the government itself, what can #elevy do? 
Not forgetting the illegal cessation of road toll levy which is estimated to rake in some Ghc2.4bln by the end of FY2022.
#fiscaltranpacy https://t.co/I3ZTuHmt3p"
13944,2022-02-07 22:26:45+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"Agenda 111 Work is progressing with four bags of cement, two wheelbarrow, and two shovels 😄😄😄😄 indeed Ghana is blessed to have leaders who think their followers are fools. We are just monitoring closely all that is happening.#Elevy #UTAG #Agenda111 #TV3NewDay #AkufoAddoTax"
13945,2022-02-07 22:20:14+00:00,KdamtsiTech,Kdamtsi Services,"Takoradi, Ghana, West Africa",en,E- levy should favour Ghanaians – Diana Hamilton  https://t.co/ktE96sheWY
13946,2022-02-07 21:58:21+00:00,c0m0nsense,Mommies boy,Ghana,en,@AbdulRahimLee3 @Atokenzie @William86117016 @GabbyDarko The NPP can't go to IMF cos they condemn it so badly and therefore they push e levy as a game changer strategy. But we know this country nothing will change
13947,2022-02-07 21:57:53+00:00,AminnWangara,Aminn Wangara,,en,"@JoyNewsOnTV Why e levy,"
13948,2022-02-07 21:55:20+00:00,peacefmonline,Peace FM Online,Ghana,en,We-Cant-Always-Rely-On-Loans-To-Develop-Ghana--Dep-Trade-Minister-On-Why-E-Levy-Must-Be-Passed https://t.co/JlWR5Wv9Us https://t.co/EYp7lpQWX8
13949,2022-02-07 21:49:43+00:00,GilbertBuah,Gilbert Buah,"Accra, Ghana",en,"@etsedafeamekpor I think we should start with the fraudulent covid test and charges at our airport which we’ve normalized, higher than any bill anywhere in the world.Once we go past that and perhaps the E levy. we can equitably discharge this also.Let’s remove the spec in our eyes first. 🙏🏻"
13950,2022-02-07 21:34:17+00:00,snacks_odadi,TENTOES••••••••••,Earth,en,@Fentuo_ I blame Bawumia and the E.levy
13951,2022-02-07 21:30:09+00:00,IKorleyson,Ike Korleyson,Ghana,en,"E levy
E maths

Which one above is easy in Ghana?"
13952,2022-02-07 21:27:10+00:00,Atokenzie,Kwamena Gyaise,"Accra, Ghana",en,"@GabbyDarko Atleast @JDMahama had a plan, what is yours...or you say e - levy??"
13953,2022-02-07 21:05:05+00:00,Bafanajnr21,JNR BAFANA 🏄‍♀️,"Accra, Ghana",und,From trumu trumu to E Levy 😂😂😂😂
13954,2022-02-07 20:41:04+00:00,TruthCrusader8,Truth Crusader,,en,@Citi973 When we say the alternative is empty u people dont gerrit. So if govt raises taxes for telcos and insurance firms u dont think these companies will make us eventually pay for it? It will burden Ghanaians the same way this e levy will burden us. Incompetent NDC as usual. Tweakai.
13955,2022-02-07 20:24:04+00:00,boaanipa,Adandwaso.com,Ghana,en,"After spending money to organized town hall meetings, the E levy is suspended, can this be seen as causing financial lost to the state?"
13956,2022-02-07 20:22:42+00:00,moneylikejokes,Graham Potter💙,🇬🇭 ,en,By now someone is chewing a Westlife song to sing to his/her lover on that day while such a person cannot explain simple E - Levy.
13957,2022-02-07 20:20:03+00:00,genlinksconsul1,jones boadu,,en,"@edemagbana But the E levy is suspended, so is the planned demo necessary?"
13958,2022-02-07 20:19:05+00:00,benny_mx,Godspeed 🙏🐐,"Tamale, Ghana",en,"The IMF bailout and economic rebase , made your 2017 economic outlook look good, it was even projected that the economy will grow in 2017, after that, your economy started free falling..
If we need 6 billion E Levy to make this economy survive, then it's already dead,bank on that https://t.co/4yUTQy4yTa"
13959,2022-02-07 20:01:44+00:00,HonBawuah,RICHMOND NANA BAWUAH 💖,Ghana,en,"It is painfully obvious that beyond the ill-conceived E- Levy, the Akufo-Addo administration has no viable or credible plan of action to get us out of the current economic doldrums into which they have plunged us; — John Mahama
#mahama"
13960,2022-02-07 19:55:16+00:00,IQuartson,Isaac N Quartson,"Accra, Ghana. Denver, CO",en,"At the time of @MBawumia's lecture, Ghana had only one oil field. From 2017, we've had three oil fields and the rating has gone so bad that he can't give public lecture anymore.
The whole nation is in expectant mood to hear him talk about #elevy https://t.co/JWIfMtImzz"
13961,2022-02-07 19:47:06+00:00,concious_ja,Women Are Sweet,River Side 🏖,en,@PulseGhana even if they drop the E Levy to paying us if we send money sef i won’t accept that Digital Criminal Action by the NPP government
13962,2022-02-07 19:39:00+00:00,benny_mx,Godspeed 🙏🐐,"Tamale, Ghana",en,"@1darln Oh... I'm not asking you to go there oo...
But just so you know, NO E Levy....😂😂"
13963,2022-02-07 19:32:03+00:00,AyernorOwusu,Sirerycko,,en,@PulseGhana Reduce their appearance fee n use to cater for the e levy
13964,2022-02-07 19:30:41+00:00,Tony87028451,....,,en,@N33Sei @JoyNewsOnTV Akuffo Addo wants to fix the country? With 6 billion  cedis from E - levy?
13965,2022-02-07 19:28:03+00:00,NanaK69215013,Nana K,,en,"@thenanaaba Thou everyone is talking about e levy , but ino bi  insulte matter , assuming he is ur father , would you insulte him"
13966,2022-02-07 19:12:06+00:00,Enigmatics5,Enigmatics,,pt,"@remircneto E enchem o peito para falar que Brizola teria vergonha do PDT e Ciro e estaria do lado de Lula, imagine se Brizola tivesse visto os governos Lula e Dilma, com Meirelles e Levy comandando a economia."
13967,2022-02-07 19:04:26+00:00,JacobAwortwe2,Jacob Awortwe,,en,@Kiss_Mequikk See your big mouth 👄 like the E levy .
13968,2022-02-07 19:00:15+00:00,moniksmedia,MONIKStv,"Atebubu, Ghana",en,E-levy-demo-tax-telcos-insurance-firms-making-abnormal-profits-govt-told&gt;&gt;&gt;https://t.co/cPjdHz84k4 https://t.co/8iuSB7V30M
13969,2022-02-07 18:55:46+00:00,ganyobii,Nana Adwoa Boison#manboora,accra,en,@Ernest17340919 @samgeorgegh E levy ooo. Because of the charges honourable will do it face to face
13970,2022-02-07 18:50:52+00:00,efo_Elorm_,ELORM,on earth,hu,@thenanaaba E Levy
13971,2022-02-07 18:47:17+00:00,Bridget_Otoo,BO1,"Accra, Ghana",en,"Join us @7pm on #NewsNight 

Top stories: NABCO joins Yentua Demo 
No calls tomorrow! Will you do it? 

E- levy and more on @metrotvgh @NewsNightMetro https://t.co/glezvgeWTW"
13972,2022-02-07 18:45:46+00:00,holy_boy95,HOLYBOY,"Sunyani, Ghana",hu,@Cassielforson @MBawumia E levy
13973,2022-02-07 18:37:38+00:00,cypher_fab,Cypher fab,Universe ,en,@thenanaaba But E levy is in the way. 😬
13974,2022-02-07 18:14:57+00:00,noblewhan,Noble Gold,,en,@akwaysi Create a NFT for small local farmers. People who purchase these nft will have access to freshest harvest. Depending on your tier you get different benefits. You fit add e levy for back for your pocket.
13975,2022-02-07 18:10:30+00:00,Value6med,NYN,Ghana,en,"Dear God, please save Ghana from the hands of @NAkufoAddo. #elevy #FixTheCountry #yentuaelevy"
13976,2022-02-07 18:00:27+00:00,joneslotty72,Sika mp3 dede 𓃵,Tema /Ghana /West  /Africanm,en,"@Citi973 Bawumia you called Mahama's government incompetent......How do we call yours now, Education messed up.
Price hikes every where Almost a collapsed economy..Hard Times for the ordinary Ghanaian #Elevy #CitiNewsroom @UmaruSanda"
13977,2022-02-07 17:58:59+00:00,dtakyikwaku,E-harque dachameleon,"Atebubu, Ghana",cy,"#elevy
#FixTheCountry 
Dab3n na Ghana b3y3 sei https://t.co/FusyJvY8Jb https://t.co/7e2U0iQecn"
13978,2022-02-07 17:35:47+00:00,Khristoguy_,ColdStore WuraBa☺️,"Accra, Ghana",en,@Ehizy15 The E_levy style ..☺️☺️
13979,2022-02-07 17:32:38+00:00,ElvisKwakuAttah,The One Million Coders Proj | JM 2024| NDC is 30 |,Ghana,en,"The gentle legalized thieve. From 0.03 on bonds(loans) to over $240million from E Levy. ""The White Robbed Thief"" a movie title. https://t.co/AmTmtZVV0c"
13980,2022-02-07 17:21:49+00:00,Morkporkpor_17,CHURCHES,"Surulere, Nigeria ",en,@AnnanPerry @MBawumia @NAkufoAddo @moigovgh @SammyGyamfi2017 @samgeorgegh @S_OkudzetoAblak revision is good in this country. Pls show it on the screens of parliament when they table the E levy again.
13981,2022-02-07 17:03:27+00:00,fds_maary,souza,@profad_fc 🇧🇼,pt,Bia e levy ta me tirando como palhaça
13982,2022-02-07 16:56:11+00:00,DMB2024Official,Footsoldiers For Dr. Bawumia,,en,"Even if this is what he said, what's your take on the #E-levy. https://t.co/7Z2Oixrult"
13983,2022-02-07 16:52:28+00:00,Kobathedread1,Kobathedread,Accra/London,en,@GhanaPresidency Is he going to talk about the e levy?
13984,2022-02-07 16:47:52+00:00,darwin_de_mc,Darwin Nyonyo,"Accra, Ghana",en,@edemagbana Why is the @OfficialNDCGh taking all this fight unto itself.  You guys are making the e-levy debates turn political debates.  Leave the ordinary citizens alone to fight this fight. We want to to be gov will listen to the cry of Ghanaians not ndc . #elevy
13985,2022-02-07 16:44:16+00:00,sethfrimsk,Ing. Frims,,qme,#FixTheCountry #elevy https://t.co/7hVQX57Ggp
